|	№	||	timeStamp'	||	TURNSTILE	||	CARD TYPE	||	REJECTED	||	SKI PASS info'	||	
|	1692	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=80e555fc-31d7-4e3c-abf0-eb0c66ae7085, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1693	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=f58c1ce8-8580-4998-857d-684b411a0b69, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1694	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=c403d52b-efc3-4dfa-957d-03e1329df1b2, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1695	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=b1437fd2-70cc-4f26-b089-4cc89aea7626, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1696	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=e4a13fc3-70f3-4621-9ee1-5493599e13b1, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1697	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=ffda7c48-ff57-48b9-bad8-e2d1f9082171, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1698	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=37849a6e-a4a5-4813-9d02-a96a9426ca98, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1699	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=ee6321dc-8314-43bb-a9c5-27affda9d113, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1700	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=10bcc43a-d140-41da-864f-6065768044b2, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1701	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=409a3e3f-9c33-4096-a8ac-ad16d196503c, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1702	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=545cf220-9adc-4748-861e-e801acac39c7, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1703	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{10fromTEN, cardType=WORKDAYS, blocked=false, id=883d4baf-7e38-4674-a286-499a3859245f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1704	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=d90deff1-49bd-4c78-9fde-f01437cdfc1e, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1705	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=HOLIDAYS, blocked=false, id=b7d44683-c8f6-4952-85ae-e42f1e092723, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1706	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=354740d3-1d86-4e3b-98c1-b94b3eac10ac, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1707	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=6b736ef2-32ec-472c-88c2-a03d5e662773, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1708	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=c666d66a-04ff-4aa2-a38f-a7082ba52502, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1709	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=6960a1c3-a03b-4e78-b70c-777fd45639d6, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1710	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=5111143b-37b3-49e4-b916-23271736bb61, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1711	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=9fd04e7c-5a35-4928-b0d0-7f68b6a2519c, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1712	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=f7b923dc-5d24-4299-8149-f2ebb10509b0, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1713	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=9a7b2cb2-a565-492d-8f34-328bcd4e8e50, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1714	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=a0e04e46-e303-412b-9ef9-0d5eea8ade7a, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1715	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=4da30ad8-a957-400d-b391-6239400978e4, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1716	||	09 мая 2015 17:00:00'	||	1	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=fc8c0a87-4161-4ef7-8f4a-f1f2d5560bc4, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1717	||	09 мая 2015 17:00:00'	||	1	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=c374d4ab-3e0f-4cc8-8c08-ae81b9a7af7d, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1718	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=0224a67f-48c4-43fa-b14c-44c1da90225f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1719	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=3bc5d832-c8df-4701-b278-126a1eab39df, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1720	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=463291a7-d0ee-44e7-851e-b486653625d0, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1721	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=2e7d78a8-91d3-4a02-b04e-9e2ce5334992, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1722	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=7b500322-7555-4853-bb46-7bd5290b05af, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1723	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=8c2e595c-8bba-4514-a4d0-e7a7b98621e7, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1724	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=7b71fed9-2bdc-47e0-a3d4-20f4079b5d2b, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1725	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=20490151-ce64-4779-ac14-213eeb1436af, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1726	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=cc26053a-1e32-41cd-aa03-b4efd0c37d35, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1727	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=HOLIDAYS, blocked=false, id=a9ca03a2-b7c1-4df1-bf85-36c7b7426e95, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1728	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=HOLIDAYS, blocked=false, id=6beb0d44-220e-48fb-ad3c-5932a522d523, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1729	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=9b3b79ac-6f0a-4d0f-ae4d-493b15bac9fc, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1730	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=eef736f5-9c4b-44c0-bd95-7090c4bda96b, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1731	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=d3a4211b-de04-4bf1-a930-bf5e72fde22c, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1732	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{50fromFIFTY, cardType=SEASON, blocked=false, id=beeb8b9b-aa2f-44ae-96bf-e13c82e557f0, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1733	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=3e66afca-cc04-4435-9be1-8409fac33126, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1734	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=4bc9aed8-0601-4db9-b1bd-211f8e4fcdac, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1735	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=a4adf5cf-3cac-4fcf-9444-f0b3d2dc9db8, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1736	||	09 мая 2015 17:00:00'	||	1	||	SEASON	||	true	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=6b38b4aa-5625-4dd8-bd7c-002dae5102d9, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1737	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=8fd0054c-012f-4b14-a6ca-3d7ee048d3b1, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1738	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=e6ab3f07-f30b-49c2-b359-130eb9abed9d, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1739	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=7da75434-4734-41e2-ab2f-b90af65a7dc3, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1740	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=e96d0971-7b2e-4aa2-9a0f-32b8750dae45, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1741	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=74247d8c-360e-4b36-ab47-101074af5859, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1742	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=d573ca32-5065-4418-9dd3-26982b128564, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1743	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=547439b6-cc3f-4a58-bf4b-f4e6448eea6e, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1744	||	09 мая 2015 17:00:00'	||	1	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=682184ea-fefe-4411-9168-798cd849ef04, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1745	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=a19b9636-4f67-4b04-8e6f-8e454d038a79, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1746	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=e22c92f2-1c7d-4f96-a289-58f13c500143, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1747	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{50fromFIFTY, cardType=SEASON, blocked=false, id=65a07078-cb36-451d-982b-404bfc522d5d, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1748	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=a2be9fcc-b719-4d8e-8f68-c4cb86c76513, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1749	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=401a3e01-b622-4039-98d3-5484c19ed906, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1750	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=66ff0ca1-2033-4a4e-a2e7-73fd6fa4f2fa, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1751	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=95ea7138-1b64-43b8-8cc5-c2f26a858e3f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1752	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=4c40c534-720a-4e35-ac4f-5580c5656da7, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1753	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=c267f943-b9c8-486e-83eb-035714a08402, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1754	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=4a58a145-d3bf-42bc-9b9a-10a2f8cfc98a, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1755	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=48220c1e-5f2d-4f47-97f4-6ddac4e99d33, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1756	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=0b4527ca-c164-4ff2-ab47-64d9ae13ec70, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1757	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{10fromTEN, cardType=WORKDAYS, blocked=false, id=b3879f6b-ab03-41fa-94be-e4839da3ef57, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1758	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=e3fbeaa3-988d-46c4-81f6-111a7dd1f821, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1759	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=545ccb36-078a-4e3e-978f-1c59fd2b0331, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1760	||	09 мая 2015 17:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=9f509d78-e0b8-43ea-b690-9773284dd0b2, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1761	||	09 мая 2015 17:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=324e1013-2ae4-4ac8-887f-5422e39360f4, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1762	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=d110996c-5b44-4bff-9af9-c8ee64883987, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1763	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=98e4afe4-cefe-4ade-9e3d-f6e49ac19746, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1764	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=3c2f3245-d512-4034-aa4c-2b5a7309efe6, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1765	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=922aa4d9-525f-4be8-9f34-9b7f78707631, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1766	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=c849dd3a-36cb-423c-9b35-c98c736fbd31, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1767	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=a5af214d-ffeb-4b3c-ab9b-131bd98733a7, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1768	||	09 мая 2015 17:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=ab16e699-0321-4d44-9a10-9416769b9322, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1769	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=39ffcc81-3605-4ad5-96b2-b368ac3cd95e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1770	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=ca56601b-6af3-4463-8c6a-50bdb156852f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1771	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9c50eeb9-8571-4c30-8b57-814ddb4caf5b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1772	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=00a50194-1526-4426-975d-8cda98ed45d0, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1773	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=c4ae3a8d-3464-4d79-8539-45f8c726112b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1774	||	09 мая 2015 17:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=1de29afb-7dca-40b9-b7a2-9fd193b8fa9f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1775	||	09 мая 2015 17:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=328045f0-ba78-4d59-883e-1ec061e1f478, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1776	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9b1a82b0-1d80-4990-9fb8-1228404adb9d, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1777	||	09 мая 2015 17:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=3dbe53bb-19f1-4a99-a326-5a6ddfdd23aa, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1778	||	09 мая 2015 17:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=42793f2b-66ab-4a46-b82d-748a7f946987, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1779	||	09 мая 2015 17:00:00'	||	2	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=9889ca7e-6df9-48a9-9657-f037382abb28, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1780	||	09 мая 2015 17:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=0d5a33d6-3bdf-44cc-9cbf-9aa0bf92544f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
